symbol,company_name,sector,index
GNL,Global Net Lease Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
UTZ,Utz Brands Inc Class A Common Stock,Consumer Staples,RUSSELL3000_APPROX
ALG,Alamo Group Inc. Common Stock,Industrials,RUSSELL3000_APPROX
SHO,Sunstone Hotel Investors Inc. Sunstone Hotel Investors Inc. Common Shares,Consumer Discretionary,RUSSELL3000_APPROX
VCEL,Vericel Corporation Common Stock,Health Care,RUSSELL3000_APPROX
NWN,Northwest Natural Holding Company Common Stock,Utilities,RUSSELL3000_APPROX
PRDO,Perdoceo Education Corporation Common Stock,Real Estate,RUSSELL3000_APPROX
HUBG,Hub Group Inc. Class A Common Stock,Industrials,RUSSELL3000_APPROX
INVX,Innovex International Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
WU,Western Union Company (The) Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
MFP,Midera Food Processing Inc. Common Stock,Industrials,RUSSELL3000_APPROX
SHAZ,SharonAI Holdings Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
PEB,Pebblebrook Hotel Trust Common Shares of Beneficial Interest,Real Estate,RUSSELL3000_APPROX
ZD,Ziff Davis Inc. Common Stock,Telecommunications,RUSSELL3000_APPROX
UWMC,UWM Holdings Corporation Class A Common Stock,Finance,RUSSELL3000_APPROX
DRVN,Driven Brands Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
PLPC,Preformed Line Products Company Common Stock,Industrials,RUSSELL3000_APPROX
RAPP,Rapport Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CHCO,City Holding Company Common Stock,Finance,RUSSELL3000_APPROX
AGIO,Agios Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ALKT,Alkami Technology Inc. Common Stock,Technology,RUSSELL3000_APPROX
ADMA,ADMA Biologics Inc Common Stock,Health Care,RUSSELL3000_APPROX
HYMC,Hycroft Mining Holding Corporation Class A Common Stock,Basic Materials,RUSSELL3000_APPROX
SPB,Spectrum Brands Holdings Inc. Common Stock,Miscellaneous,RUSSELL3000_APPROX
STC,Stewart Information Services Corporation Common Stock,Finance,RUSSELL3000_APPROX
VERX,Vertex Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
TILE,Interface Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ICHR,Ichor Holdings Ordinary Shares,Technology,RUSSELL3000_APPROX
DHC,Diversified Healthcare Trust Common Shares of Beneficial Interest,Real Estate,RUSSELL3000_APPROX
BLKB,Blackbaud Inc. Common Stock,Technology,RUSSELL3000_APPROX
HMN,Horace Mann Educators Corporation Common Stock,Finance,RUSSELL3000_APPROX
BXDC,Blackstone Digital Infrastructure Trust Inc. Common Stock,Finance,RUSSELL3000_APPROX
KYN,Kayne Anderson Energy Infrastructure Fund Inc.,Finance,RUSSELL3000_APPROX
TIC,TIC Solutions Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
INOD,Innodata Inc. Common Stock,Technology,RUSSELL3000_APPROX
ATEN,A10 Networks Inc. Common Stock,Telecommunications,RUSSELL3000_APPROX
STDN,Standard Nuclear Inc. Class A Common Stock,Basic Materials,RUSSELL3000_APPROX
LIME,Neutron Holdings Inc. Common Stock,Technology,RUSSELL3000_APPROX
ZYME,Zymeworks Inc. Common Stock,Health Care,RUSSELL3000_APPROX
EZPW,EZCORP Inc. Class A Non Voting Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
OLN,Olin Corporation Common Stock,Industrials,RUSSELL3000_APPROX
CTRI,Centuri Holdings Inc. Common Stock,Utilities,RUSSELL3000_APPROX
FTRE,Fortrea Holdings Inc. Common Stock,Health Care,RUSSELL3000_APPROX
BLBD,Blue Bird Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
COAG,Hemab Therapeutics Holdings Inc. Common Stock,Health Care,RUSSELL3000_APPROX
BOBS,Bob's Discount Furniture Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
QUBT,Quantum Computing Inc. Common Stock,Technology,RUSSELL3000_APPROX
NSP,Insperity Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
HOS,Hornbeck Offshore Services Inc. Common Stock,Energy,RUSSELL3000_APPROX
GRC,Gorman-Rupp Company (The) Common Stock,Industrials,RUSSELL3000_APPROX
AVEX,AEVEX Corp. Class A Common Stock,Industrials,RUSSELL3000_APPROX
SONO,Sonos Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
GCT,GigaCloud Technology Inc Class A Ordinary Shares,Consumer Discretionary,RUSSELL3000_APPROX
RXRX,Recursion Pharmaceuticals Inc. Class A Common Stock,Health Care,RUSSELL3000_APPROX
GSHD,Goosehead Insurance Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
KSS,Kohl's Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
MRVI,Maravai LifeSciences Holdings Inc. Class A Common Stock,Health Care,RUSSELL3000_APPROX
RVT,Royce Small-Cap Trust Inc. Common Stock,Finance,RUSSELL3000_APPROX
TY,Tri Continental Corporation Common Stock,Finance,RUSSELL3000_APPROX
PRGO,Perrigo Company plc Ordinary Shares,Health Care,RUSSELL3000_APPROX
XRAY,DENTSPLY SIRONA Inc. Common Stock,Health Care,RUSSELL3000_APPROX
STOK,Stoke Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
HAPN,Happen Inc. Common Stock,Finance,RUSSELL3000_APPROX
NEXT,NextDecade Corporation Common Stock,Utilities,RUSSELL3000_APPROX
SNDA,Sonida Senior Living Inc. Common Stock,Health Care,RUSSELL3000_APPROX
GTY,Getty Realty Corporation Common Stock,Finance,RUSSELL3000_APPROX
NTST,NetSTREIT Corp. Common Stock,Real Estate,RUSSELL3000_APPROX
GABC,German American Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
VIR,Vir Biotechnology Inc. Common Stock,Health Care,RUSSELL3000_APPROX
PDFS,PDF Solutions Inc. Common Stock,Technology,RUSSELL3000_APPROX
SEPN,Septerna Inc. Common Stock,Health Care,RUSSELL3000_APPROX
FLOC,Flowco Holdings Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
RBCAA,Republic Bancorp Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
FSUN,FirstSun Capital Bancorp Common Stock,Finance,RUSSELL3000_APPROX
WKC,World Kinect Corporation Common Stock,Energy,RUSSELL3000_APPROX
NBHC,National Bank Holdings Corporation Common Stock,Finance,RUSSELL3000_APPROX
VSTS,Vestis Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
XNCR,Xencor Inc. Common Stock,Health Care,RUSSELL3000_APPROX
DXC,DXC Technology Company Common Stock,Technology,RUSSELL3000_APPROX
MIY,Blackrock MuniYield Michigan Quality Fund Inc. Common Stock,Finance,RUSSELL3000_APPROX
EPAC,Enerpac Tool Group Corp. Common Stock,Technology,RUSSELL3000_APPROX
LIND,Lindblad Expeditions Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
LMAT,LeMaitre Vascular Inc. Common Stock,Health Care,RUSSELL3000_APPROX
SMA,SmartStop Self Storage REIT Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
ALHC,Alignment Healthcare Inc. Common Stock,Health Care,RUSSELL3000_APPROX
BLFS,BioLife Solutions Inc. Common Stock,Health Care,RUSSELL3000_APPROX
WMK,Weis Markets Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
SBET,Sharplink Inc. Common Stock,Technology,RUSSELL3000_APPROX
DCOM,Dime Commercial Bancshares Inc. Common Stock,Finance,RUSSELL3000_APPROX
STRA,Strategic Education Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
HOPE,Hope Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
ACVA,ACV Auctions Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
AFGB,American Financial Group Inc. 5.875% Subordinated Debentures due 2059,Finance,RUSSELL3000_APPROX
LOB,Live Oak Bancshares Inc. Common Stock,Finance,RUSSELL3000_APPROX
SAM,Boston Beer Company Inc. (The) Common Stock,Consumer Staples,RUSSELL3000_APPROX
FLNG,FLEX LNG Ltd. Ordinary Shares,Consumer Discretionary,RUSSELL3000_APPROX
MUJ,Blackrock MuniHoldings New Jersey Quality Fund Inc. Common Stock,Finance,RUSSELL3000_APPROX
OCFC,OceanFirst Financial Corp. Common Stock,Finance,RUSSELL3000_APPROX
FRNM,Freenome Inc. Common stock,Health Care,RUSSELL3000_APPROX
STBA,S&T Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
SGRY,Surgery Partners Inc. Common Stock,Health Care,RUSSELL3000_APPROX
AFGD,American Financial Group Inc. 5.625% Subordinated Debentures due 2060,Finance,RUSSELL3000_APPROX
HE,Hawaiian Electric Industries Inc. Common Stock,Utilities,RUSSELL3000_APPROX
TSLX,Sixth Street Specialty Lending Inc. Common Stock,Finance,RUSSELL3000_APPROX
PSNL,Personalis Inc. Common Stock,Health Care,RUSSELL3000_APPROX
AI,C3.ai Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
ANIP,ANI Pharmaceuticals Inc.,Health Care,RUSSELL3000_APPROX
CNXC,Concentrix Corporation Common Stock,Technology,RUSSELL3000_APPROX
AMPL,Amplitude Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
DEI,Douglas Emmett Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
WS,Worthington Steel Inc. Common Shares,Industrials,RUSSELL3000_APPROX
NTLA,Intellia Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
IDT,IDT Corporation Class B Common Stock,Telecommunications,RUSSELL3000_APPROX
TCBK,TriCo Bancshares Common Stock,Finance,RUSSELL3000_APPROX
PGY,Pagaya Technologies Ltd. Class A Ordinary Shares,Finance,RUSSELL3000_APPROX
CNOB,ConnectOne Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
TRIN,Trinity Capital Inc. Common Stock,Finance,RUSSELL3000_APPROX
AIN,Albany International Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ASTH,Astrana Health Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
BY,Byline Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
BDJ,Blackrock Enhanced Equity Dividend Trust,Finance,RUSSELL3000_APPROX
HAWK,HawkEye 360 Inc. Common Stock,Technology,RUSSELL3000_APPROX
LCID,Lucid Group Inc. Common Stock,Industrials,RUSSELL3000_APPROX
BFC,Bank First Corporation Common Stock,Finance,RUSSELL3000_APPROX
ALNT,Allient Inc. Common Stock,Industrials,RUSSELL3000_APPROX
PLAB,Photronics Inc. Common Stock,Technology,RUSSELL3000_APPROX
TSHA,Taysha Gene Therapies Inc. Common Stock,Health Care,RUSSELL3000_APPROX
TYRA,Tyra Biosciences Inc. Common Stock,Health Care,RUSSELL3000_APPROX
JBLU,JetBlue Airways Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
LILAK,Liberty Latin America Ltd. Class C Common Stock,Telecommunications,RUSSELL3000_APPROX
AESI,Atlas Energy Solutions Inc. Common Stock,Industrials,RUSSELL3000_APPROX
RZC,Reinsurance Group of America Incorporated 7.125% Fixed-Rate Reset Subordinated Debentures due 2052,Finance,RUSSELL3000_APPROX
PRGS,Progress Software Corporation Common Stock (DE),Technology,RUSSELL3000_APPROX
KLRA,Kailera Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
LILA,Liberty Latin America Ltd. Class A Common Stock,Telecommunications,RUSSELL3000_APPROX
CBL,CBL & Associates Properties Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
RLJ,RLJ Lodging Trust Common Shares of Beneficial Interest $0.01 par value,Real Estate,RUSSELL3000_APPROX
OBK,Origin Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
BL,BlackLine Inc. Common Stock,Technology,RUSSELL3000_APPROX
QCRH,QCR Holdings Inc. Common Stock,Finance,RUSSELL3000_APPROX
NVAX,Novavax Inc. Common Stock,Health Care,RUSSELL3000_APPROX
MQ,Marqeta Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
CTS,CTS Corporation Common Stock,Technology,RUSSELL3000_APPROX
ADIG,ADI Global Distribution Inc. Common Stock,Industrials,RUSSELL3000_APPROX
ETON,Eton Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ANAB,AnaptysBio Inc. Common Stock,Health Care,RUSSELL3000_APPROX
GLOB,Globant S.A. Common Shares,Technology,RUSSELL3000_APPROX
XHR,Xenia Hotels & Resorts Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
BAND,Bandwidth Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
PBT,Permian Basin Royalty Trust Common Stock,Energy,RUSSELL3000_APPROX
EFC,Ellington Financial Inc. Common Stock,Finance,RUSSELL3000_APPROX
MHD,Blackrock MuniHoldings Fund Inc. Common Stock,Finance,RUSSELL3000_APPROX
DSGR,Distribution Solutions Group Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
CASH,Pathward Financial Inc. Common Stock,Finance,RUSSELL3000_APPROX
HUN,Huntsman Corporation Common Stock,Industrials,RUSSELL3000_APPROX
ABSI,Absci Corporation Common Stock,Health Care,RUSSELL3000_APPROX
ATEC,Alphatec Holdings Inc. Common Stock,Health Care,RUSSELL3000_APPROX
WWW,Wolverine World Wide Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
LTGO,Latigo Biotherapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
FRMEP,First Merchants Corporation Depository Shares,Finance,RUSSELL3000_APPROX
KMPR,Kemper Corporation,Finance,RUSSELL3000_APPROX
SNDX,Syndax Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
GAB,Gabelli Equity Trust Inc. (The) Common Stock,Finance,RUSSELL3000_APPROX
WLTH,Wealthfront Corporation Common Stock,Finance,RUSSELL3000_APPROX
IMKTA,Ingles Markets Incorporated Class A Common Stock,Consumer Staples,RUSSELL3000_APPROX
FRA,Blackrock Floating Rate Income Strategies Fund Inc  Common Stock,Finance,RUSSELL3000_APPROX
OXLC,Oxford Lane Capital Corp. Common Stock,Finance,RUSSELL3000_APPROX
MQY,Blackrock MuniYield Quality Fund Inc. Common Stock,Finance,RUSSELL3000_APPROX
KARD,Kardigan Inc. Common Stock,Health Care,RUSSELL3000_APPROX
GAM,General American Investors Inc. Common Stock,Finance,RUSSELL3000_APPROX
LYNX,Lyntris Inc. Common Stock,Industrials,RUSSELL3000_APPROX
IIPR,Innovative Industrial Properties Inc. Common Stock,Finance,RUSSELL3000_APPROX
ICFI,ICF International Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
BCAT,BlackRock Capital Allocation Term Trust Common Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
ECAT,BlackRock ESG Capital Allocation Term Trust Common Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
ITG,ITG Inc. Class A Common Stock,Industrials,RUSSELL3000_APPROX
INBX,Inhibrx Biosciences Inc. Common Stock,Health Care,RUSSELL3000_APPROX
RQI,Cohen & Steers Quality Income Realty Fund Inc Common Shares,Finance,RUSSELL3000_APPROX
GIC,Global Industrial Company Common Stock,Industrials,RUSSELL3000_APPROX
INVA,Innoviva Inc. Common Stock,Health Care,RUSSELL3000_APPROX
SAFT,Safety Insurance Group Inc. Common Stock,Finance,RUSSELL3000_APPROX
MUC,Blackrock MuniHoldings California Quality Fund Inc.  Common Stock,Finance,RUSSELL3000_APPROX
ATEX,Anterix Inc. Common Stock,Telecommunications,RUSSELL3000_APPROX
AFGC,American Financial Group Inc. 5.125% Subordinated Debentures due 2059,Finance,RUSSELL3000_APPROX
MYI,Blackrock MuniYield Quality Fund III Inc Common Stock,Finance,RUSSELL3000_APPROX
ARDT,Ardent Health Inc. Common Stock,Health Care,RUSSELL3000_APPROX
AMBQ,Ambiq Micro Inc. Common Stock,Technology,RUSSELL3000_APPROX
CDNL,Cardinal Infrastructure Group Inc. Class A Common Stock,Industrials,RUSSELL3000_APPROX
TFIN,Triumph Financial Inc. Common Stock,Finance,RUSSELL3000_APPROX
AGL,agilon health inc. Common Stock,Health Care,RUSSELL3000_APPROX
ESQ,Esquire Financial Holdings Inc. Common Stock,Finance,RUSSELL3000_APPROX
BCAX,Bicara Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
XZO,Exzeo Group Inc. Common Stock,Technology,RUSSELL3000_APPROX
CSWC,Capital Southwest Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ENR,Energizer Holdings Inc. Common Stock,Miscellaneous,RUSSELL3000_APPROX
OMCL,Omnicell Inc. Common Stock ($0.001 par value),Technology,RUSSELL3000_APPROX
XERS,Xeris Biopharma Holdings Inc. Common Stock,Health Care,RUSSELL3000_APPROX
VISN,Vistance Networks Inc. Common Stock,Technology,RUSSELL3000_APPROX
RVLV,Revolve Group Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
GT,The Goodyear Tire & Rubber Company Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
LKFN,Lakeland Financial Corporation Common Stock,Finance,RUSSELL3000_APPROX
AVLN,Avalyn Pharma Inc. Common Stock,Health Care,RUSSELL3000_APPROX
SBH,Sally Beauty Holdings Inc. (Name to be changed from Sally Holdings Inc.) Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
HCSG,Healthcare Services Group Inc. Common Stock,Health Care,RUSSELL3000_APPROX
TWFG,TWFG Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
AZTA,Azenta Inc.,Technology,RUSSELL3000_APPROX
JJSF,J & J Snack Foods Corp. Common Stock,Consumer Staples,RUSSELL3000_APPROX
NUTX,Nutex Health Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SLVM,Sylvamo Corporation Common Stock,Basic Materials,RUSSELL3000_APPROX
CRSR,Corsair Gaming Inc. Common Stock,Technology,RUSSELL3000_APPROX
INNV,InnovAge Holding Corp. Common Stock,Health Care,RUSSELL3000_APPROX
SECZ,Securitize Corp. Common Stock,Finance,RUSSELL3000_APPROX
BKT,BlackRock Income Trust Inc. (The),Finance,RUSSELL3000_APPROX
MLKN,MillerKnoll Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
MUA,Blackrock MuniAssets Fund Inc Common Stock,Finance,RUSSELL3000_APPROX
DCH,Dauch Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
KMTS,Kestra Medical Technologies Ltd. Common Stock,Health Care,RUSSELL3000_APPROX
EOSE,Eos Energy Enterprises Inc. Class A Common Stock,Miscellaneous,RUSSELL3000_APPROX
NRP,Natural Resource Partners LP Limited Partnership,Energy,RUSSELL3000_APPROX
KMPB,Kemper Corporation 5.875% Fixed-Rate Reset Junior Subordinated Debentures due 2062,Finance,RUSSELL3000_APPROX
ATLC,Atlanticus Holdings Corporation Common Stock,Finance,RUSSELL3000_APPROX
NCV,Virtus Convertible & Income Fund Common Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
ARLO,Arlo Technologies Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
RARE,Ultragenyx Pharmaceutical Inc. Common Stock,Health Care,RUSSELL3000_APPROX
SCL,Stepan Company Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SVV,Savers Value Village Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ADNT,Adient plc Ordinary Shares,Consumer Discretionary,RUSSELL3000_APPROX
PRG,PROG Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
BHRB,Burke & Herbert Financial Services Corp. Common Stock,Finance,RUSSELL3000_APPROX
PEBO,Peoples Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
REX,REX American Resources Corporation,Industrials,RUSSELL3000_APPROX
FCEL,FuelCell Energy Inc. Common Stock,Energy,RUSSELL3000_APPROX
FLNC,Fluence Energy Inc. Class A Common Stock,Miscellaneous,RUSSELL3000_APPROX
AMSC,American Superconductor Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
TMP,Tompkins Financial Corporation Common Stock,Finance,RUSSELL3000_APPROX
AMAL,Amalgamated Financial Corp. Common Stock (DE),Finance,RUSSELL3000_APPROX
WBTN,WEBTOON Entertainment Inc. Common stock,Consumer Discretionary,RUSSELL3000_APPROX
TRAX,First Tracks Biotherapeutics Inc. Ordinary Shares,Health Care,RUSSELL3000_APPROX
PAHC,Phibro Animal Health Corporation Class A Common Stock,Health Care,RUSSELL3000_APPROX
AVBP,ArriVent BioPharma Inc. Common Stock,Health Care,RUSSELL3000_APPROX
PNTG,The Pennant Group Inc. Common Stock,Health Care,RUSSELL3000_APPROX
HLMN,Hillman Solutions Corp. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
WABC,Westamerica Bancorporation Common Stock,Finance,RUSSELL3000_APPROX
AMPX,Amprius Technologies Inc. Common Stock,Miscellaneous,RUSSELL3000_APPROX
TRS,TriMas Corporation Common Stock,Industrials,RUSSELL3000_APPROX
CNMD,CONMED Corporation Common Stock,Health Care,RUSSELL3000_APPROX
TPB,Turning Point Brands Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
YSWY,Yesway Inc. Class A Common Stock,Consumer Staples,RUSSELL3000_APPROX
CGEM,Cullinan Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
GOLD,Gold.com Inc. Common Stock,Industrials,RUSSELL3000_APPROX
BBAI,BigBear.ai Inc. Common Stock,Technology,RUSSELL3000_APPROX
COUR,Coursera Inc. Common Stock,Technology,RUSSELL3000_APPROX
LBRX,LB Pharmaceuticals Inc Common Stock,Health Care,RUSSELL3000_APPROX
AAT,American Assets Trust Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
EVCM,EverCommerce Inc. Common Stock,Technology,RUSSELL3000_APPROX
UMH,UMH Properties Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
ULCC,Frontier Group Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
LQDT,Liquidity Services Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
AFGE,American Financial Group Inc. 4.500% Subordinated Debentures due 2060,Finance,RUSSELL3000_APPROX
EFOR,Everforth Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ASIC,Ategrity Specialty Insurance Company Holdings Common Stock,Finance,RUSSELL3000_APPROX
TBN,Tamboran Resources Corporation Common stock,Energy,RUSSELL3000_APPROX
AMN,AMN Healthcare Services Inc,Consumer Discretionary,RUSSELL3000_APPROX
OMER,Omeros Corporation Common Stock,Health Care,RUSSELL3000_APPROX
PRSU,Pursuit Attractions and Hospitality Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ORIC,Oric Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
EYE,National Vision Holdings Inc. Common Stock,Health Care,RUSSELL3000_APPROX
FOR,Forestar Group Inc Common Stock,Finance,RUSSELL3000_APPROX
FMBH,First Mid Bancshares Inc. Common Stock,Finance,RUSSELL3000_APPROX
MBC,MasterBrand Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
WEN,Wendy's Company (The) Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
APPS,Digital Turbine Inc. Common Stock,Miscellaneous,RUSSELL3000_APPROX
BRUN,Boost Run Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
NMAX,Newsmax Inc. Class B Common Stock,Industrials,RUSSELL3000_APPROX
WD,Walker & Dunlop Inc Common Stock,Finance,RUSSELL3000_APPROX
GBX,Greenbrier Companies Inc. (The) Common Stock,Industrials,RUSSELL3000_APPROX
RES,RPC Inc. Common Stock,Energy,RUSSELL3000_APPROX
HBT,HBT Financial Inc. Common Stock,Finance,RUSSELL3000_APPROX
CERT,Certara Inc. Common Stock,Technology,RUSSELL3000_APPROX
CXM,Sprinklr Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
ROCK,Gibraltar Industries Inc. Common Stock,Industrials,RUSSELL3000_APPROX
MAZE,Maze Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
VOR,Vor Biopharma Inc. Common Stock,Health Care,RUSSELL3000_APPROX
FLO,Flowers Foods Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
SHLS,Shoals Technologies Group Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
NSSC,NAPCO Security Technologies Inc. Common Stock,Telecommunications,RUSSELL3000_APPROX
PUMP,ProPetro Holding Corp. Common Stock,Energy,RUSSELL3000_APPROX
RYZ,Ryerson Holding Corporation Common Stock,Industrials,RUSSELL3000_APPROX
FUN,Six Flags Entertainment Corporation Common Stock New,Consumer Discretionary,RUSSELL3000_APPROX
FMC,FMC Corporation Common Stock,Industrials,RUSSELL3000_APPROX
BJRI,BJ's Restaurants Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SENEB,Seneca Foods Corp. Class B Common Stock,Consumer Staples,RUSSELL3000_APPROX
AKTS,Aktis Oncology Inc. Common stock,Health Care,RUSSELL3000_APPROX
ODC,Oil-Dri Corporation Of America Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
OSBC,Old Second Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
ALX,Alexander's Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
AMRC,Ameresco Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
WOLF,Wolfspeed Inc. Common Stock New,Technology,RUSSELL3000_APPROX
EPC,Edgewell Personal Care Company Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
MGTX,MeiraGTx Holdings plc Ordinary Shares,Health Care,RUSSELL3000_APPROX
SENEA,Seneca Foods Corp. Class A Common Stock,Consumer Staples,RUSSELL3000_APPROX
PWP,Perella Weinberg Partners Class A Common Stock,Finance,RUSSELL3000_APPROX
HROW,Harrow Inc. Common Stock,Health Care,RUSSELL3000_APPROX
USPH,U.S. Physical Therapy Inc. Common Stock,Health Care,RUSSELL3000_APPROX
RDVT,Red Violet Inc. Common Stock,Technology,RUSSELL3000_APPROX
UVE,UNIVERSAL INSURANCE HOLDINGS INC Common Stock,Finance,RUSSELL3000_APPROX
SLSR,Solaris Resources Inc. Common Shares,N/A,RUSSELL3000_APPROX
VTOL,Bristow Group Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
GNK,Genco Shipping & Trading Limited Ordinary Shares New (Marshall Islands),Consumer Discretionary,RUSSELL3000_APPROX
XPEL,XPEL Inc. Common Stock,Industrials,RUSSELL3000_APPROX
OPY,Oppenheimer Holdings Inc. Class A Common Stock (DE),Finance,RUSSELL3000_APPROX
WLDN,Willdan Group Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ANRO,Alto Neuroscience Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ORC,Orchid Island Capital Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
OMDA,Omada Health Inc. Common Stock,Health Care,RUSSELL3000_APPROX
REPL,Replimune Group Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CCO,Clear Channel Outdoor Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
LADR,Ladder Capital Corp Class A Common Stock,Real Estate,RUSSELL3000_APPROX
OPK,OPKO Health Inc. Common Stock,Health Care,RUSSELL3000_APPROX
YSS,York Space Systems Inc. Common Stock,Industrials,RUSSELL3000_APPROX
CLBK,Columbia Financial Inc. Common Stock,Finance,RUSSELL3000_APPROX
TNDM,Tandem Diabetes Care Inc. Common Stock,Health Care,RUSSELL3000_APPROX
